Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
Wikipedia,624192,still highly pov. shall we put pictures of human skeletons from auschwitz on &lt;url&gt;?,13,14,18,13,17,A2UFD1I8ZO1V4G,AYG3MF094634L,AZ1RJVNOZFIWV,A3TFQK7QK8X6LM,A3L8MJ1C4OEDGV,-0.11912662365293827
Wikipedia,341001,i think the we've reached consensus in the fac for &lt;url&gt;&#44 as every opposing reason has been resolved.  do you think it's looking good?,17,19,17,16,17,A233ONYNWKDIYF,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2ULMYRKQMNNFG,A37ADCYLCSB5O2,0.69032919672489057
Wikipedia,392901,looking through the dicussions on the drm talk page&#44 i'm failing to find the point where consensus was reached.  would you mind pointing it out to me?,13,17,12,17,13,A3S5L3I8O3Q2G,A1G8ATI1XR2HWT,A3HB9PPUZU565U,A2GODV4YZGD8X9,AIPK94CUWL45W,0.28891187679459096
Wikipedia,475692,something's wrong with &lt;url&gt;. or is it just me?,13,16,16,21,10,A233ONYNWKDIYF,A1QV3X9YMQQ3OQ,AAZKHFKG1B8VQ,AO5E3LWBYM72K,AEYHIQUDWJ3KV,0.18682116302125645
Wikipedia,284995,&#34i will be retiring to the cayman islands shortly with the riches i'm gathering through my wikipedia editing of political pages.&#34 - ''(from your userpage)'' - you're joking&#44 right? oh&#44 and you're also joking about being a republican too?,9,9,9,1,2,13,14,13,5,9,A16PRU8T6NZLN5,A1ST1WRDA4ALST,A1BQCRF5Q76YFY,A1TLLJDX8H4JP1,A31RP7HI5172B,AO3XB5I5QNNUI,A2UBXHCHM2I6IL,A1RT9SQ9D9DLOV,A3SQ6ORWDN5BGZ,A3FGBGZ4RKH712,-1.1131689847399593
Wikipedia,475927,and &lt;url&gt; targets &lt;url&gt;. shouldn't it go to &lt;url&gt;?,9,13,13,9,9,A233ONYNWKDIYF,APDWVWS2HMSFD,A3GOI327COFGY5,A29B522D0BX6HN,A3IHLWMZNBLUR4,-0.66753556326684382
Wikipedia,516427,&lt;url&gt; is at it again&#44 adding in the &#34in the premiership&#34 content you & i successfully merged several weeks ago. could you perhaps also drop a note on his talk page asking him to stop?,17,16,17,16,13,A22SZHZTF72TRM,AYG3MF094634L,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.58284195165133734
Wikipedia,165742,are you talking about that i noticed that &lt;url&gt; wasn't in &lt;url&gt; even though &lt;person&gt; was changed to use &lt;person&gt; on 6 october 2010? and then did some script-assisted editing to remove &lt;url&gt; from a bunch of pages that had both the category and &lt;person&gt;?,13,14,13,21,13,A34A6MSJTD9A4L,AYG3MF094634L,A2ULMYRKQMNNFG,A204JAK7QRDWVM,A37ADCYLCSB5O2,-0.14525837884831469
Wikipedia,414430,hi&#44 are you able to archive any more of the discussion sections at fruitarianism.?,17,17,13,15,15,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.38922912188926079
Wikipedia,93204,on reflection it's up for ga peer review&#44 preparatory to trying for fac. would you care to &lt;url&gt;?,17,17,17,17,21,A233ONYNWKDIYF,A1QV3X9YMQQ3OQ,AZ1RJVNOZFIWV,A1JK9DYKWYZZEK,A3OW54MEVDKXJL,0.60949019600625165
Wikipedia,241828,hmm&#44 now i feel ignorant. are you aware of a good source we could stick in the article to back this up?,13,16,16,17,18,A2NRW37D7QPLRE,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,A2WZQ92N4809N1,0.40806228108661224
Wikipedia,586714,hmm...it appears to be an infobox at the moment and lacking in any content other than that. have you done a search for the battle at all?,13,7,15,10,17,AE3D6SE2D8UPQ,A6YO9886DY2SC,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,A3L8MJ1C4OEDGV,-0.45285051173764879
Wikipedia,607143,i agree it is a bit hectic how active the conversation is. would you like to take it to #wikipedia ?,17,13,9,13,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3IHLWMZNBLUR4,-0.010361263133748088
Wikipedia,28653,one other question i have is that the ''wikipedia'' article states that his 1968 paper had been first rejected by american publications before it was accepted by the british one. would you happen to know why?,15,19,17,17,13,A1ST1WRDA4ALST,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.47439175302585601
Wikipedia,625221,i don't have the delete privilege assigned to my account. what are you talking about?,9,5,13,9,9,A233ONYNWKDIYF,AC25X12LNYY6Y,A2UBXHCHM2I6IL,A302M81U0HM7RJ,A22CF8BF9YQND7,-0.93748286371963407
Wikipedia,35682,hi&#44 you have tagged the article &lt;url&gt; orphan. can you please check it ?,21,17,17,17,21,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.95470079098309601
Wikipedia,221621,hi- the magnificent clean-keeper- i note that you recently removed a contribution i made to the &lt;url&gt; page&#44 citing lack of \&#34notability\&#34 as the reason. i\u2019m not saying you where wrong to do so (notability is an important criteria in the wiki project)&#44 however&#44 since the definition of \&#34notability\&#34 is hard to pin down&#44 could we discuss this particular instance&#44 in greater detail&#44 at some point?,21,17,5,18,21,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,0.76330108522088747
Wikipedia,551400,i have it ready now. would there be any policy violations if i upload the image over the protected one?,13,17,13,20,17,A233ONYNWKDIYF,A22SZHZTF72TRM,A199E33VY97TR,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,0.41307730620632138
Wikipedia,575872,you mean the links that are being edit warred over? i can&#44 but first can you explain what the edit war was all about and what the point of the links are?,9,14,13,8,13,A233ONYNWKDIYF,A2QH1BQA6GR48O,ANVEDG15GV3QE,A29B522D0BX6HN,AIPK94CUWL45W,-0.54821729493449234
Wikipedia,625913,i added one. does it look alright?,17,17,13,16,13,AD8ZUKPJT9E6,A2UFD1I8ZO1V4G,ATVSN1P3Z1NRY,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,0.25323898184648891
Wikipedia,358773,hey&#44 did you ever read over the material i laid out for you - content as well as ideas for organization of an article?  any feedback?,21,16,11,9,17,A2ZABRSFZKUOKV,A2ULMYRKQMNNFG,A3EJ5TT2ZGBIDA,A3TFQK7QK8X6LM,A3L8MJ1C4OEDGV,-0.096455956860579395
Wikipedia,235112,good job&#44 great article. where did you get the idea&#44 out of curiosity?,17,17,25,24,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,1.7513296062960564
Wikipedia,608924,a redirect works exactly the same way regardless of whether there's a space between &#34#redirect&#34 and the target article's name or not. why bother removing spaces from the redirects if it doesn't change the functionality at all?,13,9,5,5,13,AE3D6SE2D8UPQ,A6YO9886DY2SC,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A13CO3B2BRXQLZ,-0.66382949810472058
Wikipedia,623775,the link you provided to speedy delection criteria only goes up to csd12&#44 and there is no csd 13 listed there.  could you clarify?,21,21,17,15,10,A1486XFUE4FA27,A9Y5N2QRY4PNW,AE3D6SE2D8UPQ,A2UBXHCHM2I6IL,A2MR8AA4I9S89Y,0.67906260629811332
Wikipedia,86248,thanks for readjusting the &lt;url&gt; remarks on stationsby - i must confess i'm not that much into danish history&#44 so my edit contained some guesswork... thanks for correcting me. do i understand correctly that a stationsby would not be the station that originaly is intended for a town further away&#44 around which then a new town grows up?,21,21,20,21,17,A233ONYNWKDIYF,APDWVWS2HMSFD,A28TXBSZPWMEU9,AD317NO9623GZ,AIPK94CUWL45W,1.3509383179943877
Wikipedia,476001,so&#44 how was my edit &lt;url&gt;? thinking the page could use a few more tweaks?,9,17,13,13,17,A3I83CQLOZRO79,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,-0.096642631446195157
Wikipedia,350274,when jagabot updated the monthly challenge winners on &lt;url&gt;&#44 it stripped the image. could the bot be fixed to leave the image?,17,13,14,13,14,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,ANVEDG15GV3QE,A29B522D0BX6HN,0.040130793653029392
Wikipedia,184287,i wondered&#44 simply because i see you occasionally and had never seen him before&#44 so at first i thought he was you.  i wonder if there's a user:nyttned running around?,13,17,16,13,17,A2WKPCZU4U110T,AZ1RJVNOZFIWV,AVHARSCRX7M9E,A2ULMYRKQMNNFG,A3E11SHVDD48Z8,0.062237151399227933
Wikipedia,204912,i just saw that pic you added to &lt;url&gt;.  do you happen to know if that building is still standing?,17,13,13,9,15,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A29B522D0BX6HN,AI4WWBB2PNCKH,AIPK94CUWL45W,0.0069667015625270836
Wikipedia,204771,so these are facts&#44 and they are true. is there some sort of guideline for using direct personal evidence?,11,13,13,22,13,A1486XFUE4FA27,A233ONYNWKDIYF,A3GEHPUTISVNB4,AO5E3LWBYM72K,AC25X12LNYY6Y,0.062265076080582973
Wikipedia,161337,hey&#44 doesn't look like anyone at &lt;url&gt; are concerned about our move proposition? could you close the request&#44 and move the article back to &lt;url&gt;?,17,21,13,9,17,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,0.307199452231601
Wikipedia,439750,thanks for protecting this. perhaps no longer needed?,17,17,17,19,18,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,1.0729161117452659
Wikipedia,136418,hello iris. would you add straka's signing with a czech team into&#44 to his page?,17,17,13,21,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,A3IHLWMZNBLUR4,0.5727898333924063
Wikipedia,4747,why did you remove my comment from your page? what was the reason for that?,5,9,5,9,5,9,7,4,9,9,A1ST1WRDA4ALST,A2ZKDPANCVA690,A2HUIIM8G3Q1VI,AO3XB5I5QNNUI,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,A3SQ6ORWDN5BGZ,AEWF3138PFWEN,AMSWIR4J9XEIJ,-1.4511914878353955
Wikipedia,341474,got that ''spin'' article in the post today&#58 should prove helpful. also&#44 i've added a musical style section to the &lt;url&gt; article&#58 any particular thoughts on what song would best exemplify the dinosaur style?,17,13,17,16,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,0.47658708783593512
Wikipedia,192696,lol&#44 yes&#44 simply! i would have no objection to something like this &#34according to &#34.... records&#34 the song was sent to mainstream radio as the official third single in may.&#34 or something?,17,14,21,17,17,A2X9AEDAHF7O7S,AYG3MF094634L,A204JAK7QRDWVM,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,0.3877936099768447
Wikipedia,624518,thanks&#44 i've png-ised these&#44 and they look quite a lot better (to me&#44 anyway!) &mdash&#58 &#34cbc decryption.png&#34 was missing&#58 i don't suppose that's easily available&#44 for completeness?,14,17,17,25,6,AYG3MF094634L,A302M81U0HM7RJ,A34BMGP23XTAMN,A3TFQK7QK8X6LM,A1HHQL4N00WU03,0.29053609368710742
Wikipedia,625354,ditto. are you claiming that &lt;url&gt; is not a credible source on wikipedia ?,17,9,14,11,13,A1R4VG71V6XECZ,A233ONYNWKDIYF,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,-0.42214931609545864
Wikipedia,241226,hi. was the promo for &#34packing heat&#34 a tv one&#44 or an online one that i can cite?,13,16,15,19,12,A2UFD1I8ZO1V4G,A38WUWONC7EXTO,A3E11SHVDD48Z8,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,0.14196093487829126
Wikipedia,130787,i found &lt;url&gt; whilst looking for something else. any use to you?,17,17,17,21,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2CE0KVP4A8J8K,A3IHLWMZNBLUR4,0.85703284424898007
Wikipedia,624511,regarding your time setting&#44 i'm a little unsure what you want to do - there are only two things you can change - the timezone offset from gmt&#44 which you set at the bottom of the screen by selecting the correct offset for your location from the list - i'm guessing asiacalcutta would be about right&#44 and the way the datetime is displayed&#44 which you choose from the list of five options at the top of the screen. what problems are you having ?,18,14,21,21,19,A2QN0EGBRGJU1M,A2GSW5RBAT5LQ5,AO5E3LWBYM72K,A2ULMYRKQMNNFG,A3TFQK7QK8X6LM,0.73219262303069699
Wikipedia,625829,so&#44 basically&#44 you're just violating &lt;url&gt; and &lt;url&gt;. why?,5,9,3,7,9,A16PRU8T6NZLN5,A2UFD1I8ZO1V4G,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-1.70194775429934
Wikipedia,292274,you're welcome. what else is peer review for?,13,17,17,19,23,A233ONYNWKDIYF,A34A6MSJTD9A4L,A1F4D2PZ7NNWTL,A15YL2MKU0RY98,A9LK8OAITVXOQ,0.81469883708476554
Wikipedia,492138,i was going to create the list of tallest buildings in hartford&#44 when i saw that it had been deleted three years ago by you. i don't understand the reason for deletion&#58 can you clarify why?,9,17,16,17,25,A1BJTTNDDFZ3ZP,A26NYABOD7YBW8,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,A3L8MJ1C4OEDGV,0.65261272209069143
Wikipedia,629836,you also did three reversions. where are the administrators&#44 meanwhile?,14,13,13,12,13,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2X19WQ6ZDDVY4,AYG3MF094634L,A37ADCYLCSB5O2,-0.52367354745547545
Wikipedia,284104,what do you mean by \&#34not a derivative of formula 3 article\&#34? why did you feel compelled to remove the link to the main f3 article off the top of all the f3 sub-articles?,5,9,13,9,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,-1.5713371785570964
Wikipedia,493516,i suspect so - though with the size of things it may be best to assess each one individually. using the formal name of the region was copied from the london category which had already been started - maybe we could add disambiguators on an individual case by case basis?,17,17,13,17,11,AE3D6SE2D8UPQ,A22SZHZTF72TRM,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,0.29295388498160257
Wikipedia,501016,hi&#44 i just had a look at the &lt;url&gt; article and spotted that the link &lt;url&gt; goes to a dab page&#44 are any of the options there the right one?,17,13,13,18,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,0.31717795202873555
Wikipedia,25149,i really would rather use&#44 in english&#44 the one expression &#34&lt;url&gt;&#34 instead of &#34&lt;url&gt;&#44&#34 &#34marz&#44&#34 &#34&lt;url&gt;&#44&#34 &#34khaet&#44&#34 &#34&lt;url&gt;&#44&#34 &#34eparchia&#44&#34 &#34ostan&#44&#34 &#34khoueng&#44&#34 &#34faritany&#44&#34 &#34aimag&#44&#34 &#34tinh&#34u2014or &#34&lt;url&gt;&#34 (aka &#34&lt;url&gt;&#34).  &lt;url&gt; then why should &#34&lt;url&gt;&#34 not be also?,9,13,13,10,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-0.61907494905088012
Wikipedia,369700,this is one of those rare situations where i really have no idea what to say. thanks?,9,19,19,13,5,AE3D6SE2D8UPQ,A22SZHZTF72TRM,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,-0.20705141561665608
Wikipedia,297752,thanks&#44 firstly&#44 for the affirmation and work on &lt;url&gt;&#58 it was yesterday's featured article! as a related article&#44 i've been working on &lt;url&gt; - what do you think would be necessary to get it to fa?,21,21,25,22,13,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A28ZB4ZB13BWAI,A29B522D0BX6HN,AD317NO9623GZ,1.387036406223364
Wikipedia,409583,i found an autoblock and cleared it.  can you edit now?,12,13,9,13,17,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,-0.028817497568337357
Wikipedia,621990,thanks. now&#44 if i had to make an infobox on &#34london&#34 (just ''london''&#44 i know there are many terms: greater london&#44 city of london etc)&#44 would it be correct to include the areapopulationdensity of the territories i mentioned + the city area&#44 or would just the city area suffice?,17,17,17,21,13,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1RT9SQ9D9DLOV,A1DTQSIIYIZL62,A1Y3Z92RE62NPS,0.69493630886255175
Wikipedia,341719,thanks&#44 was getting worried there for a moment. have you though of asking outriggr for a hand with &lt;url&gt;?,21,11,21,20,16,AS8T4IKYL4V7F,AMJAP6BGF5LVM,A302M81U0HM7RJ,A872FSFU7WV6W,A2WZQ92N4809N1,0.70090378325592961
Wikipedia,622914,that's the british english spelling. american english wins out on a lot of stuff on wikipedia&#44 so why not give a cookie to the brits now and then?,9,12,5,8,11,A233ONYNWKDIYF,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-1.0729321275656267
Wikipedia,75463,it would be better to have this discussion on the tkd talk page. why don't you re-post it there?,17,14,13,13,13,ANGX5PAAYGL9P,AYG3MF094634L,A3H7G3TQXAYGYD,AQWC8BPA9JB7T,A13CO3B2BRXQLZ,0.046368958704889038
Wikipedia,566318,i am assuming that i need libgtkembedmoz.so&#44 but i don't know where to find it. what does that mean?,15,13,13,14,17,17,16,14,13,13,A1ST1WRDA4ALST,A1VE0KG5BAO7EU,A1E0EK09CA5OIO,A2ULMYRKQMNNFG,AO3XB5I5QNNUI,A872FSFU7WV6W,A1F4D2PZ7NNWTL,A3SQ6ORWDN5BGZ,A3454T4PU9GJM0,AMSWIR4J9XEIJ,0.047195219357172621
Wikipedia,485789,need help with ef 175 via email. mind &lt;url&gt; so we can discuss?,17,13,20,13,15,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A1T5YMBH35PDBX,AI4WWBB2PNCKH,0.37523973450330095
Wikipedia,542317,&lt;url&gt; has been blanked. is it possible to retrieve this information?,13,13,17,13,18,13,17,13,17,9,A2UFD1I8ZO1V4G,A1ST1WRDA4ALST,A1BQCRF5Q76YFY,AYG3MF094634L,AO5E3LWBYM72K,A6C0ASBUZW3DZ,AO3XB5I5QNNUI,A1RT9SQ9D9DLOV,AD1IH74UX9IAI,A3SQ6ORWDN5BGZ,-0.12110674269517034
Wikipedia,390848,looking at kotorkid's contributions on &lt;url&gt;&#44 three hours seems too short for a block.  considering that their three and only edits were all vandalism&#44 would you support an indef-block for vandalism-only account for them?,13,15,22,13,19,A2UFD1I8ZO1V4G,AYG3MF094634L,AO5E3LWBYM72K,A1RT9SQ9D9DLOV,AD1IH74UX9IAI,0.33690968814059491
Wikipedia,401260,somehow...we appear to be the only administrators updating the queues on dyk and i'm still learning at this. how can we make the process more efficient\/better?,17,16,12,12,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,ANVEDG15GV3QE,-0.031788253571529722
Wikipedia,626932,crimson&#44 there is a discussion at &lt;url&gt; where we have implemented a new template for bot operators when their bot is blocked stating that it is in ''no way'' an indication or accusation of wrong doing on the operator's behalf. i'm sorry you have interpreted that way - would you be willing to re-consider your retirement?,25,21,17,17,20,A233ONYNWKDIYF,A34A6MSJTD9A4L,A2UFD1I8ZO1V4G,A3LXBP8T6JMY9B,A1Y3Z92RE62NPS,1.3306706502022259
Wikipedia,619805,hi again. are you still participating in the discussion at talk:kirk cameron?,21,11,19,13,13,A16PRU8T6NZLN5,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,AQWC8BPA9JB7T,A1KC138MX47DXA,0.28284248909205045
Wikipedia,624772,your bot runs awfully fast. how come there isn't &#34using awb&#34 in the edit summary?,12,14,15,11,15,AYG3MF094634L,A3LXBP8T6JMY9B,A2ULMYRKQMNNFG,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,-0.40014154997147672
Wikipedia,624773,i was just about to point that out. is that permitted?,13,10,17,16,12,A22SZHZTF72TRM,A6YO9886DY2SC,A2GSW5RBAT5LQ5,AYG3MF094634L,AHH34KPTA2LSS,0.22989547609662614
Wikipedia,480064,regarding &lt;url&gt; and others.  you want me to speedy the wikipedia pages because the svg tag was erroneously placed here rather than on commons&#44 correct?,13,18,10,20,17,A3GEHPUTISVNB4,A2ULMYRKQMNNFG,A38WUWONC7EXTO,A3L8MJ1C4OEDGV,AEYHIQUDWJ3KV,0.16386703009047282
Wikipedia,86885,good edit on deuteronomy. i had no idea you took an interest in ot scholarship - not a bit dry after general macdonald?,13,13,9,20,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3IHLWMZNBLUR4,0.29740129932613535
Wikipedia,218759,is it ok that i don't edit wikipedia? it's because lots of other people have done it but i don't want to so can i still go on?,9,13,13,5,25,A233ONYNWKDIYF,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,-0.19712911139881806
Wikipedia,130235,this is incorrect. have you looked at the article any time after october 2008?,9,9,5,1,9,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A1T5YMBH35PDBX,A2QH1BQA6GR48O,A207OR9LV0PAPY,-1.9944736773508294
Wikipedia,623175,this is great so far! what do you feel you need help with?,22,20,17,20,22,A2WKPCZU4U110T,AZ1RJVNOZFIWV,AVHARSCRX7M9E,A2ULMYRKQMNNFG,A3E11SHVDD48Z8,1.1767583633053289
Wikipedia,159181,what's your issue with noting the copyright registration date for this piece?  also&#44 could you point me to the consensus you mentioned?,9,5,13,13,9,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,AD317NO9623GZ,A3IHLWMZNBLUR4,-0.78579093452491144
Wikipedia,618948,good point - i was unaware of that. perhaps then you should include a short reference to aquitanian in the sentence?,17,17,18,21,17,A233ONYNWKDIYF,A1QV3X9YMQQ3OQ,AZ1RJVNOZFIWV,A1JK9DYKWYZZEK,A3OW54MEVDKXJL,0.82230224529373319
